Apr 16 18:23:49.681 [INFO] zmap: output module: csv
Starting module. Packet out size: 66
Apr 16 18:23:49.687 [INFO] recv: Data link layer Ethernet
 0:00 0%; send: 0 0 p/s (0 p/s avg); recv: 0 0 p/s (0 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.00%
34:52 56% (27m left); send: 56061387 25.1 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:53 56% (27m left); send: 56087464 26.1 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:54 56% (27m left); send: 56116045 28.6 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:55 56% (27m left); send: 56144615 28.6 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:56 56% (27m left); send: 56172706 28.1 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:57 56% (27m left); send: 56203202 30.5 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:58 56% (27m left); send: 56232860 29.7 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
34:59 56% (27m left); send: 56263039 30.2 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:00 56% (27m left); send: 56293795 30.7 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:01 56% (27m left); send: 56323862 30.1 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:02 56% (27m left); send: 56350867 27.0 Kp/s (26.8 Kp/s avg); recv: 13929 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:03 56% (27m left); send: 56381692 30.8 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:04 56% (27m left); send: 56412255 30.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:05 56% (27m left); send: 56443925 31.7 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:06 56% (27m left); send: 56474172 30.2 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:07 56% (27m left); send: 56503760 29.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:08 56% (27m left); send: 56534769 31.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:09 56% (27m left); send: 56564871 30.1 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:10 56% (27m left); send: 56593132 28.3 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:11 57% (27m left); send: 56621687 28.5 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:12 57% (27m left); send: 56640995 19.3 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:13 57% (27m left); send: 56661870 20.9 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:14 57% (27m left); send: 56682459 20.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:15 57% (27m left); send: 56703345 20.9 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:16 57% (27m left); send: 56723923 20.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:17 57% (27m left); send: 56744921 21.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:18 57% (27m left); send: 56767471 22.5 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:19 57% (27m left); send: 56790166 22.7 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:20 57% (27m left); send: 56811481 21.3 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:21 57% (27m left); send: 56833383 21.9 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:22 57% (26m left); send: 56855342 22.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:23 57% (26m left); send: 56876376 21.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:24 57% (26m left); send: 56897155 20.8 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:25 57% (26m left); send: 56919552 22.4 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:26 57% (26m left); send: 56940660 21.1 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:27 57% (26m left); send: 56961685 21.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:28 57% (26m left); send: 56981973 20.3 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:29 57% (26m left); send: 57001906 19.9 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:30 57% (26m left); send: 57022927 21.0 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:31 57% (26m left); send: 57042838 19.9 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:32 57% (26m left); send: 57062393 19.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:33 57% (26m left); send: 57087573 25.2 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:34 57% (26m left); send: 57110121 22.5 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:35 57% (26m left); send: 57132372 22.2 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:36 57% (26m left); send: 57162025 29.6 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:37 57% (26m left); send: 57190810 28.8 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:38 57% (26m left); send: 57219543 28.7 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:39 57% (26m left); send: 57249023 29.4 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:40 57% (26m left); send: 57271566 22.5 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:41 57% (26m left); send: 57293222 21.7 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:42 57% (26m left); send: 57314410 21.2 Kp/s (26.8 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:43 57% (26m left); send: 57336061 21.6 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:44 57% (26m left); send: 57356659 20.6 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:45 57% (26m left); send: 57376063 19.4 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:46 57% (26m left); send: 57397098 21.0 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:47 57% (26m left); send: 57418447 21.3 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:48 57% (26m left); send: 57439487 21.0 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:49 57% (26m left); send: 57460689 21.2 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:50 57% (26m left); send: 57481210 20.5 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:51 57% (26m left); send: 57502586 21.4 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:52 57% (26m left); send: 57522878 20.3 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:53 57% (26m left); send: 57544227 21.3 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:54 57% (26m left); send: 57566313 22.1 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:55 57% (26m left); send: 57587310 21.0 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:56 57% (26m left); send: 57610107 22.8 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:57 58% (26m left); send: 57634216 24.1 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:58 58% (26m left); send: 57658491 24.3 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
35:59 58% (26m left); send: 57682452 24.0 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
36:00 58% (26m left); send: 57704874 22.4 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
36:01 58% (26m left); send: 57726943 22.1 Kp/s (26.7 Kp/s avg); recv: 13930 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
36:02 58% (26m left); send: 57746936 20.0 Kp/s (26.7 Kp/s avg); recv: 14003 72 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
36:03 58% (26m left); send: 57768062 21.1 Kp/s (26.7 Kp/s avg); recv: 14298 294 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
36:04 58% (26m left); send: 57791683 23.6 Kp/s (26.7 Kp/s avg); recv: 14516 217 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:05 58% (26m left); send: 57815942 24.3 Kp/s (26.7 Kp/s avg); recv: 14521 4 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:06 58% (26m left); send: 57840513 24.6 Kp/s (26.7 Kp/s avg); recv: 14521 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:07 58% (26m left); send: 57865474 25.0 Kp/s (26.7 Kp/s avg); recv: 14522 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:08 58% (26m left); send: 57893418 27.9 Kp/s (26.7 Kp/s avg); recv: 14523 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:09 58% (26m left); send: 57916671 23.2 Kp/s (26.7 Kp/s avg); recv: 14523 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:10 58% (26m left); send: 57939135 22.5 Kp/s (26.7 Kp/s avg); recv: 14523 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:11 58% (26m left); send: 57961230 22.1 Kp/s (26.7 Kp/s avg); recv: 14523 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:12 58% (26m left); send: 57979022 17.8 Kp/s (26.7 Kp/s avg); recv: 14540 16 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:13 58% (26m left); send: 57996082 17.0 Kp/s (26.7 Kp/s avg); recv: 14629 88 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:14 58% (26m left); send: 58012957 16.9 Kp/s (26.7 Kp/s avg); recv: 14684 54 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:15 58% (26m left); send: 58028439 15.5 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:16 58% (26m left); send: 58045310 16.9 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:17 58% (26m left); send: 58063094 17.8 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:18 58% (26m left); send: 58080592 17.5 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:19 58% (26m left); send: 58098498 17.9 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:20 58% (26m left); send: 58116886 18.4 Kp/s (26.7 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:21 58% (26m left); send: 58135547 18.7 Kp/s (26.6 Kp/s avg); recv: 14685 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:22 58% (26m left); send: 58154678 19.1 Kp/s (26.6 Kp/s avg); recv: 14692 6 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:23 58% (26m left); send: 58173199 18.5 Kp/s (26.6 Kp/s avg); recv: 14704 11 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:24 58% (26m left); send: 58192349 19.1 Kp/s (26.6 Kp/s avg); recv: 14709 4 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:25 58% (26m left); send: 58211173 18.8 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:26 58% (26m left); send: 58228643 17.5 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:27 58% (26m left); send: 58247842 19.2 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:28 58% (26m left); send: 58267660 19.8 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:29 58% (26m left); send: 58285429 17.8 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:30 58% (26m left); send: 58303923 18.5 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:31 58% (26m left); send: 58322425 18.5 Kp/s (26.6 Kp/s avg); recv: 14709 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:32 58% (26m left); send: 58341213 18.8 Kp/s (26.6 Kp/s avg); recv: 14711 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:33 58% (26m left); send: 58361268 20.1 Kp/s (26.6 Kp/s avg); recv: 14715 3 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:34 58% (26m left); send: 58380230 19.0 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:35 58% (26m left); send: 58399388 19.2 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:36 58% (26m left); send: 58419098 19.7 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:37 58% (26m left); send: 58437893 18.8 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:38 58% (26m left); send: 58457880 20.0 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:39 58% (26m left); send: 58478016 20.1 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:40 58% (26m left); send: 58498226 20.2 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:41 58% (26m left); send: 58518981 20.7 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:42 58% (26m left); send: 58538112 19.1 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:43 58% (26m left); send: 58558276 20.2 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:44 58% (26m left); send: 58576170 17.9 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:45 58% (26m left); send: 58593876 17.7 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:46 58% (26m left); send: 58612676 18.8 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:47 59% (26m left); send: 58631576 18.9 Kp/s (26.6 Kp/s avg); recv: 14716 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:48 59% (26m left); send: 58651311 19.7 Kp/s (26.6 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:49 59% (26m left); send: 58671148 19.8 Kp/s (26.6 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:50 59% (26m left); send: 58689914 18.8 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:51 59% (26m left); send: 58710120 20.2 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:52 59% (26m left); send: 58728492 18.4 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:53 59% (26m left); send: 58748736 20.2 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:54 59% (26m left); send: 58767321 18.6 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:55 59% (26m left); send: 58787775 20.4 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:56 59% (26m left); send: 58807635 19.9 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:57 59% (26m left); send: 58828349 20.7 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:58 59% (26m left); send: 58848023 19.7 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
36:59 59% (25m left); send: 58867131 19.1 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
37:00 59% (25m left); send: 58884995 17.9 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:01 59% (25m left); send: 58904685 19.7 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:02 59% (25m left); send: 58923310 18.6 Kp/s (26.5 Kp/s avg); recv: 14717 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:03 59% (25m left); send: 58943291 20.0 Kp/s (26.5 Kp/s avg); recv: 14719 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:04 59% (25m left); send: 58962961 19.7 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:05 59% (25m left); send: 58983299 20.3 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:06 59% (25m left); send: 59004328 21.0 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:07 59% (25m left); send: 59025114 20.8 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:08 59% (25m left); send: 59047014 21.9 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:09 59% (25m left); send: 59068262 21.2 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:10 59% (25m left); send: 59089082 20.8 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:11 59% (25m left); send: 59108780 19.7 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:12 59% (25m left); send: 59124840 16.1 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:13 59% (25m left); send: 59140960 16.1 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:14 59% (25m left); send: 59159607 18.6 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:15 59% (25m left); send: 59176429 16.8 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:16 59% (25m left); send: 59193582 17.1 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:17 59% (25m left); send: 59211232 17.6 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:18 59% (25m left); send: 59229365 18.1 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:19 59% (25m left); send: 59248310 18.9 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:20 59% (25m left); send: 59268003 19.7 Kp/s (26.5 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:21 59% (25m left); send: 59288741 20.7 Kp/s (26.4 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:22 59% (25m left); send: 59308876 20.1 Kp/s (26.4 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:23 59% (25m left); send: 59328585 19.7 Kp/s (26.4 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
37:24 59% (25m left); send: 59348891 20.3 Kp/s (26.4 Kp/s avg); recv: 14720 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
