Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop:]-drop-|,1,[-1000]
-10.0,[TCP:options-sack::0]-|[TCP:options-mss:21065]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:34:False:2}(duplicate(fragment{ip:-1:True:5},),)-|[TCP:urgptr:22999]-tamper{TCP:options-uto:replace:138}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-duplicate(duplicate(,fragment{tcp:8:True:26}(drop,)),drop)-|[TCP:ack:2526686429]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-md5header:6fb5c7dba7a0533c0cfb8a541621944b]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:replace:5},)-|[TCP:seq:288655584]-tamper{TCP:options-altchksum:replace:188}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:reserved:replace:5}(tamper{TCP:reserved:corrupt},)-|[TCP:options-eol::0]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(duplicate(,fragment{ip:-1:False:11}),fragment{tcp:-1:False}(,duplicate))-|[TCP:sport:17587]-tamper{TCP:load:corrupt}-|",1,[-10]
-9.542,[TCP:options-altchksumopt:]-fragment{tcp:3:True}-|[TCP:seq:132638260]-tamper{TCP:options-nop:corrupt}-|,1,[-9.542]
0.0,"[TCP:options-sackok::3]-duplicate(,fragment{tcp:-1:False:5})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:41366}-|,1,[0]
0.0,[TCP:reserved:5]-|,1,[0]
0.0,"[TCP:options-altchksumopt::3]-duplicate(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:dataofs:2]-|,1,[0]
0.0,"[TCP:options-altchksumopt::3]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksum:126]-|,1,[0]
0.0,[TCP:sport:57254]-|,1,[0]
0.0,[TCP:ack:3319389788:0]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:323570991}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:237},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:load:replace:},)-|",1,[0]
0.0,[TCP:dport:54079]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:options-sack::2]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-tamper{TCP:ack:corrupt}(tamper{TCP:options-eol:replace:}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-|[TCP:options-sack::1]-tamper{TCP:sport:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol::3]-tamper{TCP:ack:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,fragment{tcp:-1:True:39})-|",1,[0]
0.0,[TCP:flags:PA:3]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(duplicate,),duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:-1:True}(tamper{TCP:sport:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:49:True:24}-|[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok::2]-duplicate(,fragment{tcp:-1:False:5}(tamper{TCP:reserved:replace:6},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:options-uto:replace:229})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate,),fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:15:True}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-eol:replace:},),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|[TCP:options-sack::1]-|,1,[0]
0.0,[TCP:options-nop::3]-tamper{TCP:options-md5header:replace:d3dd6ef4073f8f160c4c79a9e875ada7}-|,1,[0]
0.0,"[TCP:options-sackok::2]-duplicate(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:42:True:40}-|,1,[0]
0.0,[TCP:options-sackok::3]-tamper{TCP:ack:replace:2706993594}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False:49}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:ack:replace:3110034534},),)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-eol::2]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(tamper{TCP:reserved:replace:4},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True}(,fragment{tcp:-1:False})-|[TCP:options-sack::0]-tamper{TCP:sport:corrupt}-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:replace:4},)-|[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(drop,),fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(,duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:corrupt},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:10213}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(duplicate(fragment{tcp:-1:False:38},),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-sack::0]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-sackok::1]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-eol::2]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:-1:False:18})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-nop:replace:},),)-|[TCP:options-eol:]-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}-|,1,[0]
0.0,"[TCP:options-eol::2]-tamper{TCP:reserved:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:1956510251}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:replace:},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-sack::1]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:window:corrupt}),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:25416}-|,1,[0]
0.0,[TCP:options-altchksumopt::2]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(,fragment{tcp:-1:False})-|[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:flags:corrupt},),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-sack::1]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,duplicate),fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:25416}(tamper{TCP:dataofs:replace:15},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:39}-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(fragment{tcp:-1:False:5}(,tamper{TCP:ack:replace:3859404995}),)-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,fragment{tcp:-1:True}(,tamper{TCP:dataofs:corrupt}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:options-wscale:replace:31})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:dport:replace:14634},)-|[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},tamper{TCP:dport:replace:9711})-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:24}-|,1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(fragment{ip:24:True:39},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:44087}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,duplicate)-|[TCP:options-sack::0]-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:59:False:29}-|[TCP:options-sack::0]-duplicate-|,1,[0]
0.0,[TCP:options-sackok::2]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:reserved:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(duplicate(tamper{TCP:dport:replace:28464}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,drop),tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:seq:replace:1954737852}-|,1,[0]
0.0,[TCP:options-altchksum:95]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:15:True}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,fragment{tcp:-1:False:11})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(drop,),fragment{tcp:-1:False}(,fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:23}-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:ack:replace:3110034534}(tamper{TCP:options-sackok:corrupt},),),)-|[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-sack::0]-tamper{TCP:sport:replace:32662}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:dataofs:replace:9}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:49:True:45}-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:9:True:33}-|[TCP:options-sack::0]-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:corrupt},fragment{tcp:-1:True:39})-|",1,[0]
0.0,[TCP:options-sackok::2]-tamper{TCP:ack:replace:2706993594}-|[TCP:options-eol::1]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|[TCP:options-eol::1]-tamper{TCP:options-md5header:replace:e364071e17a331404ae9a70412fd6776}-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:25416}-|,1,[0]
0.0,[TCP:flags:PA:2]-fragment{tcp:5:True:3}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:49:True:24}-|[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},)-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:13102}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True:39},duplicate(duplicate,fragment{tcp:-1:True:39}))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:flags:corrupt}(duplicate,),),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False}(,tamper{TCP:dport:replace:895}),),)-|[TCP:options-sack::0]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:sport:corrupt},),drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:53:False:26}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:ack:replace:3110034534}(tamper{TCP:options-timestamp:replace:140871737},),),)-|[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:234}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:options-eol::1]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,[TCP:options-eol::1]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:reserved:corrupt},)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-wscale:replace:253},),)-|[TCP:options-eol:]-duplicate(tamper{TCP:ack:replace:9029560},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:152}-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-sack::0]-duplicate-|",1,[0]
0.0,[TCP:options-sackok::2]-tamper{TCP:ack:replace:2706993594}-|[TCP:options-sack:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(tamper{TCP:options-altchksum:replace:87},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:57:False}(tamper{TCP:sport:corrupt},))-|",1,[0]
0.0,[TCP:options-eol:]-fragment{ip:-1:False:5}-|[TCP:options-sack::0]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt::1]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:ack:corrupt}(duplicate(,drop),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:4}(tamper{TCP:options-nop:replace:},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:ack:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,duplicate(duplicate,)),fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:options-sack::0]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:52:True:26}-|,1,[0]
0.0,"[TCP:options-sackok::2]-tamper{TCP:options-mss:corrupt}(tamper{TCP:flags:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-mss:replace:60869},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}-|[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:20559}-|,1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True:20}-|,1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:options-wscale:replace:85}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,drop),fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-sack::0]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(,tamper{TCP:reserved:replace:6})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:118}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(fragment{tcp:15:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(duplicate(,fragment{tcp:-1:False:38}),)-|",1,[0]
0.0,[TCP:options-md5header:4836bafa536b4ddd44e8fba2828cc184]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True:5}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,[TCP:options-sackok::2]-tamper{TCP:seq:replace:2052899158}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-sack::0]-tamper{TCP:sport:replace:40563}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate-|[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},),),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-sackok::1]-fragment{tcp:39:False:38}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:flags:corrupt}(tamper{TCP:reserved:replace:4},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate,),fragment{ip:-1:False:5})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:33:True:1}-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:36}-|,1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(fragment{tcp:-1:False:5}(tamper{TCP:reserved:replace:6},),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(duplicate(tamper{TCP:chksum:replace:23645},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:options-sack::0]-duplicate-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-altchksum:replace:87},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate-|[TCP:options-eol::0]-tamper{TCP:options-md5header:replace:e364071e17a331404ae9a70412fd6776}(tamper{TCP:options-uto:replace:112},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:False}(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:49:True:24}(drop,)-|[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:52:False}(,fragment{tcp:-1:False:5})-|[TCP:options-sack::0]-|",1,[0]
0.0,[TCP:options-sackok::1]-fragment{ip:-1:False:5}-|[TCP:dataofs:7:4]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:2706993594}-|[TCP:options-sack::0]-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:51:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-md5header:replace:1c02b69a80b998850ba2e96fd93e71fd},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-wscale:replace:248}(tamper{TCP:options-timestamp:replace:140871737},),),)-|[TCP:options-sack::0]-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:234}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
