Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-sackok:]-fragment{tcp:50:True:25}(tamper{TCP:options-uto:replace:205},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(fragment{ip:-1:True}(tamper{TCP:options-sack:replace:},tamper{TCP:options-timestamp:corrupt}),tamper{TCP:options-altchksum:replace:154}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-sack:replace:}(tamper{TCP:dataofs:replace:13},),),)),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(tamper{TCP:dataofs:replace:10},tamper{TCP:options-mss:replace:9008}(tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:corrupt}(duplicate,),),)),)-|[TCP:options-md5header:dbe9de5d13971d71ae3688d00fbc3055]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate(tamper{TCP:sport:replace:19990},tamper{TCP:options-uto:replace:4}))-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:sport:replace:51628},),tamper{TCP:dataofs:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-sackok:]-|[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(drop,),tamper{TCP:options-uto:replace:70}(tamper{TCP:options-timestamp:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(,fragment{tcp:32:True:16})-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:options-sack:replace:},)-|[TCP:options-sack:]-duplicate(,tamper{TCP:options-altchksum:replace:169})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:reserved:replace:4}(duplicate(tamper{TCP:options-wscale:corrupt},drop),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:replace:8}(fragment{tcp:-1:False}(duplicate,tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:replace:0bd31ab22cfafa27322e5fc0a1527374},)),),)-|",1,[0]
0.0,"[TCP:flags:FSRAEC]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|[TCP:options-sack:]-duplicate(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:chksum:replace:44545}(tamper{TCP:chksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}-|[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-altchksum:replace:169}(duplicate,))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:138}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dport:replace:5911}(duplicate(,tamper{TCP:options-altchksum:replace:93}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:sport:corrupt},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:39:True:19},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:options-uto:replace:70})-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}(drop,)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:dataofs:replace:10}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:25464}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:RUECN}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,drop),)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:dataofs:10:2]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-wscale:replace:131}-|,1,[0]
0.0,"[TCP:window:50]-tamper{TCP:options-eol:replace:}(duplicate(drop,tamper{TCP:options-altchksum:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(fragment{tcp:50:False:25},)-|[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:flags:replace:PA}(tamper{TCP:options-wscale:replace:171}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False}(,tamper{TCP:options-uto:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:59:True:29}(tamper{TCP:options-eol:replace:}(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:169}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:RAUC]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:50:False:25},)-|[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sackok:replace:}(fragment{tcp:59:True:29}(tamper{TCP:options-wscale:replace:21},),))-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:17}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:50488}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:5:True:39}(tamper{TCP:options-uto:replace:205},duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:dataofs:10:2]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:37}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:3288659136}-|,1,[0]
0.0,[TCP:options-nop::3]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:ycwj2d140w}(tamper{TCP:options-mss:replace:9008}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:seq:replace:32522914},),),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:29:False:5}(duplicate(,tamper{TCP:options-wscale:replace:170}),duplicate)-|",1,[0]
0.0,"[TCP:dport:52495]-fragment{tcp:50:False:25}-|[TCP:chksum:36671]-duplicate(drop,duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:ack:replace:3566971114}(tamper{TCP:options-wscale:replace:171}(duplicate,),),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(tamper{TCP:options-sack:replace:},tamper{TCP:options-altchksum:replace:154}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-sack:replace:}(tamper{TCP:dataofs:replace:13},),),)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-uto:corrupt}(tamper{TCP:dataofs:replace:8}(tamper{TCP:dataofs:corrupt},),),),)-|[TCP:options-nop:]-fragment{tcp:-1:True}(,fragment{tcp:2:False:2}(tamper{TCP:options-wscale:replace:253}(drop,),))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:450052301}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:urgptr:replace:18267}(tamper{TCP:window:replace:80}(duplicate(,fragment{ip:-1:True}(tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},),)),),))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:dataofs:replace:1}(duplicate(,tamper{TCP:options-sack:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-sackok:replace:}(duplicate(duplicate,tamper{TCP:options-altchksum:replace:93}),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:2530}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:replace:47151}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False:14}(tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:replace:43432}(tamper{TCP:dataofs:replace:3},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:ycwj2d140w}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:replace:8},),),)-|",1,[0]
0.0,"[TCP:flags:FSRAEC]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:32}-|[TCP:options-sack:]-duplicate(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:25464}(fragment{tcp:-1:False},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True:17}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:replace:ae26dfd5b8cd1fe3929f58db899369f3}(tamper{TCP:flags:corrupt}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:ack:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(tamper{TCP:options-sack:replace:},tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:corrupt}(tamper{TCP:dport:corrupt},),)),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:7}(fragment{tcp:6:False:28},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sackok:replace:}(fragment{tcp:59:True:29}(tamper{TCP:chksum:replace:63357},),))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:replace:27572},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:29:False:5}(tamper{TCP:chksum:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:170},tamper{TCP:options-md5header:replace:7191b9855f2c70141790b8167f5cce6b})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:50488}(tamper{TCP:options-uto:replace:88},)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:4:False:2}(drop,tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(tamper{TCP:options-eol:replace:}(tamper{TCP:options-uto:replace:155},),duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:ycwj2d140w}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:replace:8}(duplicate,),),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:55:False:9}(tamper{TCP:dataofs:replace:10},duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:25464}(tamper{TCP:window:corrupt},)-|[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:146}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:43432}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:59:True:29}(tamper{TCP:options-wscale:replace:21},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate(tamper{TCP:flags:replace:FA}(tamper{TCP:options-uto:replace:47},),),)-|[TCP:options-sack::0]-fragment{tcp:-1:False}(,fragment{tcp:-1:False}(tamper{TCP:dport:corrupt},))-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True:32}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:19:True:9}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-wscale:175:1]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(fragment{tcp:-1:False},))-|[TCP:dataofs:10:2]-fragment{tcp:54:False:27}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:dataofs:replace:13},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(fragment{ip:-1:True}(tamper{TCP:options-sack:replace:}(tamper{TCP:load:corrupt},),tamper{TCP:options-timestamp:corrupt}),tamper{TCP:options-altchksum:replace:154}(tamper{TCP:options-wscale:corrupt}(duplicate(duplicate(,tamper{TCP:flags:corrupt}),duplicate),),)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:seq:replace:2693504426},)-|[TCP:options-sackok:]-fragment{tcp:50:False:25}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:4}(tamper{TCP:seq:replace:2299468134},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-altchksum:replace:238}(tamper{TCP:options-altchksumopt:replace:},),drop)-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:ack:replace:908600147}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:14:True:9}(tamper{TCP:seq:corrupt}(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:ack:replace:3566971114}(tamper{TCP:options-wscale:replace:171},),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:32:False}(,tamper{TCP:ack:replace:3566971114}(tamper{TCP:options-wscale:replace:171}(duplicate,),)),drop)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:replace:138}(tamper{TCP:options-timestamp:replace:3461230209},)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:dataofs:10:2]-fragment{ip:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False:14}(tamper{TCP:options-mss:corrupt}(tamper{TCP:chksum:replace:43432}(tamper{TCP:dataofs:replace:3},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:options-sack:replace:},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-wscale:replace:81},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:5:True:5},)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:flags:S]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}(drop,)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-timestamp:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(duplicate(,duplicate(fragment{tcp:44:False}(,fragment{tcp:-1:True}),)),)-|",1,[0]
0.0,[TCP:options-wscale:175:1]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dport:corrupt}(fragment{tcp:19:True:9}(tamper{TCP:dataofs:replace:10}(tamper{TCP:options-sack:corrupt},),fragment{ip:-1:False:14}(tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:replace:43432}(tamper{TCP:dataofs:replace:3}(tamper{TCP:options-wscale:replace:15},),),),)),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:9008}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:window:corrupt}(fragment{tcp:32:False}(,tamper{TCP:ack:replace:3566971114}(tamper{TCP:options-wscale:replace:171}(duplicate,),)),),drop)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-sackok:replace:}(duplicate(duplicate(duplicate,),tamper{TCP:options-altchksum:replace:93}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:replace:168}-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:146}(tamper{TCP:options-uto:replace:8}(fragment{tcp:-1:False}(,tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:replace:0bd31ab22cfafa27322e5fc0a1527374}(tamper{TCP:flags:replace:FA},),)),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-uto:replace:4}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:149236126}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:reserved:replace:0},tamper{TCP:dport:replace:41451})-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(,fragment{tcp:32:True:16})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-mss:replace:60790}(duplicate(,fragment{ip:-1:True}(tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},),)),))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-sack:replace:}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}(drop,)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,"[TCP:options-mss:64998]-tamper{TCP:options-eol:replace:}(fragment{ip:-1:True:19},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:17}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(tamper{TCP:options-mss:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:flags:corrupt}(tamper{TCP:options-wscale:replace:171}(tamper{TCP:sport:replace:51628},),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt}(duplicate,),tamper{TCP:dataofs:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:11:False:49}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:window:170]-duplicate(duplicate(,tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},)),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,duplicate(,tamper{TCP:options-uto:replace:4}))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:55:False:9}(tamper{TCP:dataofs:replace:10},duplicate),)-|",1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}(drop,)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate(,tamper{TCP:options-sack:replace:}(fragment{ip:-1:False:29}(fragment{tcp:-1:False},tamper{TCP:options-altchksumopt:corrupt}),)),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:57864}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:46:False:23}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate-|[TCP:reserved:7]-duplicate(,tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:flags:FSRAEC]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-altchksum:replace:222},)-|[TCP:options-sack:]-tamper{TCP:window:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-mss:replace:60790}(tamper{TCP:window:replace:80}(duplicate(fragment{ip:-1:True}(tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},),),),),))-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:14:True:7}-|[TCP:chksum:64905:4]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:36}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt}(fragment{tcp:32:False}(,tamper{TCP:ack:replace:3566971114}(tamper{TCP:options-wscale:replace:171},)),),drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate(tamper{TCP:seq:replace:2008543579},),)-|[TCP:options-sack::0]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:648}(fragment{ip:-1:True}(,fragment{tcp:-1:True:21}),)-|",1,[0]
0.0,"[TCP:options-wscale:175:1]-duplicate(tamper{TCP:flags:corrupt}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:ack:replace:1575533281},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:replace:3784605858},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}-|[TCP:chksum:36671]-duplicate(,tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-sack:replace:}(tamper{TCP:flags:corrupt},))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:27572}-|,1,[0]
0.0,"[TCP:flags:RAUC]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:50:False:25}(fragment{tcp:-1:False},),)-|[TCP:dataofs:12:2]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:window:170]-duplicate(duplicate(tamper{TCP:flags:corrupt},),duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:59:False:29}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:36:False:18}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-altchksum:replace:238}(tamper{TCP:dataofs:corrupt},),drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:urgptr:replace:18267}(duplicate(,fragment{ip:-1:True}(tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},),)),))-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(duplicate(tamper{TCP:options-altchksum:corrupt},),tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:43432}(tamper{TCP:options-nop:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:dataofs:replace:1}(duplicate(,tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:replace:},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(fragment{ip:-1:False:5}(tamper{TCP:sport:replace:28241},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:9008}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:dataofs:replace:8}(tamper{TCP:sport:corrupt}(tamper{TCP:options-nop:corrupt},),),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate(drop,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:51628},tamper{TCP:dataofs:corrupt}(duplicate,))-|",1,[0]
